model,seed,bs,lr,model_loc,fold,epoch,set_type,loss,acc,prec,rec,f1,fn,fp,tn,tp
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_ffan_ep3,fan,,dev,0.12314274315311409,0.9460586654016445,0.14193200215866164,0.1875891583452211,0.16159754224270353,1139,1590,47600,263
bert,132,21,5e-05,,fan,,test,,0.9399552858511657,0.10691003911342895,0.20517097581317764,0.14057142857142857,953,2055,46842,246
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f1_ep2,1,,dev,0.2537058423838166,0.9415528308097433,0.08599230595157276,0.18783984181908056,0.11797578391803785,1643,4039,91154,380
bert,132,21,5e-05,,1,,test,,0.9414005511428108,0.117392350252586,0.18747598924318096,0.14437869822485205,2115,3669,92432,488
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f2_ep4,2,,dev,0.11165772464760505,0.9183822337493921,0.09980918831645384,0.2612370341913177,0.14443500424808836,1923,6133,89968,680
bert,132,21,5e-05,,2,,test,,0.9005574003795066,0.09888850693250831,0.2819340084939562,0.14642008822531388,2198,7864,90259,863
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f3_ep2,3,,dev,0.24626965728882505,0.8901604996837444,0.103104977821587,0.34171839268213,0.15841284264728153,2015,9099,89024,1046
bert,132,21,5e-05,,3,,test,,0.9242118768328446,0.1055607917059378,0.27757125154894674,0.15295322635711847,1749,5694,90093,672
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f4_ep3,4,,dev,0.1671982633796052,0.9236111111111112,0.09096763806150378,0.23337463857909954,0.1309082483781279,1856,5646,90141,565
bert,132,21,5e-05,,4,,test,,0.9276684518620002,0.11087975013014055,0.2572463768115942,0.1549654419789014,1845,5124,88740,639
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f5_ep4,5,,dev,0.11930482989925219,0.9356395566072986,0.10549777117384844,0.2000805152979066,0.13815149409312022,1987,4214,89650,497
bert,132,21,5e-05,,5,,test,,0.9475064318226796,0.09033842794759825,0.14372557533651759,0.11094352270822858,1972,3333,95424,331
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f6_ep3,6,,dev,0.14818906839910165,0.9612903225806452,0.13315093479252166,0.1267911419887104,0.12989323843416373,2011,1901,96856,292
bert,132,21,5e-05,,6,,test,,0.9569049257295503,0.07547169811320754,0.09955201592832255,0.08585533376261,1809,2450,94369,200
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f7_ep2,7,,dev,0.24469159586263484,0.9690674707572753,0.15616797900262466,0.11846689895470383,0.13472969148032832,1771,1286,95533,238
bert,132,21,5e-05,,7,,test,,0.9551653736218865,0.13297872340425532,0.10964912280701754,0.12019230769230768,2436,1956,93268,300
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f8_ep3,8,,dev,0.17960408850893622,0.9464066966108616,0.09294041450777202,0.10489766081871345,0.09855769230769232,2449,2801,92423,287
bert,132,21,5e-05,,8,,test,,0.9397795428756687,0.07328494497775696,0.13614615050021747,0.09528158295281583,1986,3958,92447,313
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f9_ep2,9,,dev,0.23907608469629563,0.9658777759766575,0.11739441660701504,0.07133536320139192,0.08874458874458876,2135,1233,95172,164
bert,132,21,5e-05,,9,,test,,0.9695591528820086,0.22293676312968919,0.08055770720371805,0.11834992887624467,2374,725,98497,208
bert,132,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_132_bs21_lr5e-05_f10_ep2,10,,dev,0.25240402255133776,0.9592550390947311,0.18804780876494023,0.18280402788536018,0.18538884524744698,2110,2038,97184,472
bert,132,21,5e-05,,10,,test,,0.9564166392363397,0.11266620013995801,0.15916955017301038,0.131940176193403,1701,2536,92657,322
